0,-205.113228647,331.171168927,155.467720095
0,-206.411500552,331.291198224,154.050588423
0,-207.687890186,332.205563981,153.558529555
0,-208.233991544,332.357093279,152.958104527
0,-208.847361485,332.313554643,152.079475416
0,-209.889591875,333.403756787,151.865748157
0,-210.166971684,333.403774149,151.388244184
0,-211.038392152,333.970677569,150.873977671
0,-211.453742935,334.298005654,150.60916463
0,-211.732462066,334.602538727,150.493314523
0,-211.599574143,334.415696044,150.08804259
0,-211.604252004,334.477144411,149.696727206
0,-211.199686392,334.261348439,149.134421431
0,-210.961112278,334.104234974,148.393870219
0,-210.814921526,334.625075525,147.987350649
0,-210.188921714,334.639077492,147.30242896
0,-209.400923764,334.834736817,146.829628998
0,-208.657392029,335.11475823,145.962167974
0,-207.899067456,335.583990131,145.143143343
0,-206.898104244,335.859704387,144.02328133
0,-206.020492206,336.734754993,143.361426889
0,-204.641104662,336.852209176,141.928569214
0,-203.68888757,337.911923502,140.867655792
0,-201.648075736,338.110485203,139.956523386
0,-199.647426355,338.439789556,138.695016714
0,-197.440304315,338.511663366,136.798193674
0,-195.008624828,338.583141705,134.973903925
0,-192.305129289,338.753259609,133.248147602
0,-189.340196341,338.890766053,131.578239903
0,-186.347183099,339.418451092,129.874032226
0,-183.175102946,339.630735791,127.817368939
0,-179.603298408,339.478149536,125.518348343
0,-176.135519332,339.914506253,123.71039964
0,-172.720903436,340.463680486,121.551858881
0,-168.760454829,340.241674545,119.390760943
0,-164.819566089,340.265224384,116.985875111
0,-160.618579016,340.20808072,115.031496151
0,-156.333566785,339.923594472,112.822541555
0,-152.04237398,339.802570903,110.584338693
0,-147.648263952,339.411036312,107.972771037
0,-143.087609247,339.000066723,106.099449508
0,-138.720027298,338.689516836,103.848388431
0,-134.341906223,338.327926028,101.792184709
0,-130.12341557,338.105077607,99.7851790855
0,-126.102299336,338.110562957,97.4310789305
0,-122.149668206,338.272798338,95.7272029486
0,-118.16627299,338.147290515,94.1284498578
0,-114.274089637,338.099350803,92.8617146013
0,-110.533620853,338.252908097,91.8022999261
0,-106.870732,338.023536718,89.826089854
0,-103.358381689,338.204461619,88.8906258627
0,-100.067588987,338.382112703,87.4538889173
0,-96.7908278838,338.516571084,86.3039501356
0,-93.6433760451,338.736645516,85.5545340475
0,-90.629672558,338.654189529,84.2927763566
0,-87.7343019008,338.584555939,83.6864514565
0,-85.0870718936,338.865415639,83.0899077416
0,-82.5436605536,339.078189916,82.9809230717
0,-80.2545509183,339.354274196,82.1509493446
0,-78.1422510607,339.837988964,81.4552180327
0,-76.0670423386,339.886539719,81.2597327232
0,-74.3026009948,340.565822352,81.2240329446
0,-72.6484811194,340.590322149,80.3445587366
0,-71.1920614193,340.946230189,80.2065901398
0,-69.9028841831,341.270566919,80.3660576614
0,-68.7492930451,341.65176261,80.5286719229
0,-67.7325519697,341.95008315,80.6438567229
0,-66.827870345,341.975374875,80.3703073452
0,-66.0286036736,342.218514047,80.8492344802
0,-65.4132675989,342.644158948,81.0834430965
0,-64.9208409481,342.796920517,80.4873578674
0,-64.454767092,342.85345955,80.9560044668
0,-64.0297094451,342.791321486,81.1045629752
0,-63.7409228404,343.138898638,81.3903163176
0,-63.4331750186,342.997050745,81.3132631621
0,-63.1662523845,342.925784488,81.2237790758
0,-62.9653911855,343.214333713,82.1830296281
0,-62.8451156171,343.113511565,81.9650318532
0,-62.7511227621,342.726710353,81.701890007
0,-62.7078810789,342.723433686,82.231428631
0,-62.7602607639,342.562943183,82.154758655
0,-62.6909232435,342.271569269,82.4841202934
0,-62.6765384633,342.112287776,82.851985533
0,-62.7512753139,341.950491786,82.4890576279
0,-62.8350539923,341.968550511,82.8224171042
0,-62.8412382728,341.710156282,83.3660406351
0,-62.9266237362,341.548993432,83.2209475673
1,-212.341275336,339.219916813,114.100179438
1,-212.584631538,339.659139595,114.403391599
1,-212.422332627,339.146264467,114.063446564
1,-212.387443087,339.205242561,114.324962865
1,-212.642053824,339.592689188,114.56703028
1,-212.581232475,339.304987752,114.3869481
1,-212.962151304,339.688820698,114.421275815
1,-213.018207515,339.55925267,114.285906388
1,-213.033430841,339.537303861,114.307140664
1,-213.063467299,339.737385061,114.66909994
1,-213.209236415,340.013908088,114.824945266
1,-213.328752342,339.89757324,114.394271774
1,-213.341021602,339.805401449,114.185277381
1,-213.361169294,339.812257933,114.063924333
1,-213.258957735,339.734931758,114.082246218
1,-213.155332226,339.577951511,113.89099662
1,-213.063850469,339.694062122,114.080031881
1,-212.902610483,339.652802355,114.246972799
1,-212.82320917,339.709132465,114.497558888
1,-212.983856272,340.057643384,114.563189862
1,-212.866284304,339.834450123,114.258326129
1,-212.76147216,339.836979637,114.370134316
1,-212.819671394,340.027935338,114.408110436
1,-212.681136492,339.919871838,114.224976888
1,-212.40583161,339.840291753,114.251642024
1,-212.130229665,339.835888123,114.344723247
1,-212.054748991,340.154841625,114.430202913
1,-211.858126964,340.412410969,114.595822115
1,-211.612223506,340.089056527,113.802742793
1,-211.461096606,340.417850627,113.61042723
1,-210.918750641,339.836731404,112.663028403
1,-210.710990176,340.429702207,112.630787724
1,-209.851357136,340.343182935,112.543272615
1,-209.363446707,340.469941577,111.825465156
1,-208.520936766,340.829033736,111.845054724
1,-207.520618977,340.641568455,111.062991519
1,-206.768100775,341.322312787,110.782140615
1,-205.253749286,340.775616375,109.759125979
1,-203.844750678,340.936724178,109.288666231
1,-202.204417358,340.627557864,108.199958802
1,-200.238830444,340.200984663,107.223698544
1,-198.586589588,340.415687612,106.126192587
1,-196.7725573,340.837912904,105.402830764
1,-194.450758201,340.6132588,104.290627524
1,-191.887589931,340.334192452,103.181153072
1,-189.252321539,340.127048227,101.875352254
1,-186.247326861,339.639510066,100.421250278
1,-183.177594505,339.107463516,98.6378507581
1,-180.190865397,339.548523611,97.605340662
1,-176.951765361,339.381640932,95.7604409413
1,-173.562164411,338.838254327,93.1996153235
1,-169.802901661,338.438645962,91.6304466475
1,-166.089964948,338.37952933,89.9069885879
1,-162.116625296,338.204713241,88.4000148805
1,-158.212670688,338.002343309,86.254953546
1,-153.917464235,337.405373624,84.2828969812
1,-149.512621493,337.164128639,82.8515101955
1,-145.292409009,337.13840251,80.8199015729
1,-140.911607934,337.246981526,79.3770288764
1,-136.322306116,336.748178538,77.3222896836
1,-131.854874693,336.558208892,74.9807195531
1,-127.235115248,336.577561078,73.4027431967
1,-122.492768186,336.217656695,71.683916356
1,-117.912729727,336.161516856,70.0289837807
1,-113.271228064,335.89815277,68.5954741943
1,-108.737344007,335.586929121,66.890854391
1,-104.29368775,335.467893819,65.6507528296
1,-99.846663655,334.812823385,63.8711729496
1,-95.620712117,335.023806177,63.0090297652
1,-91.4701955247,335.127081771,62.5713124095
1,-87.6258344108,335.052687106,61.078844955
1,-83.8729212748,334.958269744,60.0372783831
1,-80.1976538014,334.711270993,59.4985720052
1,-76.7909230354,334.833791224,59.1603429571
1,-73.6521988647,335.332120482,58.9088757226
1,-70.6719504153,335.669177625,58.8062903375
1,-67.8171170747,335.841209074,59.1862057184
1,-65.2531208571,336.150129754,59.0064931397
1,-62.9382001101,336.231934772,58.3593273094
1,-60.835971889,336.466467242,58.4770568372
1,-58.9462446216,336.623862436,58.5114225664
1,-57.3221833476,336.944427664,58.5191233257
1,-55.9776653677,337.262631414,58.6378089677
1,-54.7717598499,336.959840024,58.6252988428
1,-53.8037317231,337.098248593,58.5385675455
1,-53.0907880306,337.272734646,58.4299380494
1,-52.5408511098,337.505709719,58.842585879
1,-52.2112836445,337.823330484,58.7472648357
1,-52.0224736879,337.790613262,59.0610099535
1,-51.9353137598,337.991114743,59.400412338
1,-52.0450081009,338.277600047,59.8351359827
1,-52.2741972513,338.362568476,60.0573435197
1,-52.6200241695,338.538142539,60.3217217061
1,-53.0020358681,338.637287394,60.8238785624
1,-53.5781664393,339.00214968,61.0637499727
1,-54.0964190155,339.3697318,62.0051355331
1,-54.6792849065,339.461822595,61.759487057
1,-55.2398473473,339.534010899,61.7813069088
1,-55.7739872635,339.692936671,62.1262561694
1,-56.2911678174,339.656155616,62.3243035949
1,-56.8274432207,340.056469498,62.3958044441
1,-57.2920971017,340.038172282,61.9970988666
1,-57.7226281968,340.242990968,62.3207185033
1,-58.1265245022,340.076171091,62.1388425339
1,-58.4984621423,340.305621108,62.2165892014
1,-58.8220067595,340.253759884,62.3156059502
1,-59.1338075693,340.245074723,62.167533025
1,-59.4861516146,340.60830907,62.3482292413
1,-59.6889807417,340.621841267,62.9769486968
1,-60.0842915254,340.850241865,62.8577494113
1,-60.3881509575,340.914297182,62.9083282788
1,-60.7214723988,341.191901294,62.7442553963
1,-60.9655986503,341.207312134,63.1854311009
1,-61.2581621125,340.904288053,62.9517750742
2,-210.881636346,332.148835223,113.257057095
2,-210.958764101,332.12527576,113.065806144
2,-210.745369012,332.032901817,113.476786477
2,-210.748950513,332.017360179,113.403974355
2,-211.129079973,332.151509573,112.881541168
2,-211.162894717,332.248529392,112.905051814
2,-211.151774526,332.310378719,112.957093054
2,-211.040679241,332.5944553,113.619564481
2,-210.947183124,332.738277599,114.064475039
2,-211.04046733,332.657596044,113.613670447
2,-211.109382506,332.691805265,113.536464198
2,-211.011094453,332.498038156,113.475705963
2,-211.243468991,333.297462326,114.088607581
2,-211.029717963,332.833864412,113.707615126
2,-210.875664183,332.92309537,113.94479789
2,-210.996975186,333.144019501,114.025485011
2,-210.900611763,332.968362058,113.72004645
2,-211.042133691,333.249686106,113.632730736
2,-210.896215963,333.175490927,113.649923131
2,-210.649864371,333.008324407,113.693523725
2,-210.538280514,333.073224001,113.90758327
2,-210.449668483,333.195175916,114.039569953
2,-210.245831251,333.186664788,114.173563608
2,-210.123620053,333.330887626,114.343157791
2,-210.00409307,333.492848018,114.620326805
2,-210.168390388,333.715543147,114.384237594
2,-209.888552531,333.497127559,114.238210977
2,-209.494065056,333.44756443,114.50115445
2,-209.54521504,333.358815955,113.666810763
2,-209.113559328,333.123265618,113.392258038
2,-208.990535005,333.502985584,113.461064904
2,-208.789579197,333.919586595,113.589005421
2,-208.092530104,333.693391243,113.442029197
2,-207.575287496,333.862599299,113.416889417
2,-207.105215915,334.14652855,113.211325561
2,-206.436835109,334.034661805,112.596604867
2,-205.559595195,333.84188038,111.978749205
2,-204.490121461,333.626533902,111.476849512
2,-203.753707873,334.241060288,111.35994953
2,-202.456768071,333.998269717,110.661105583
2,-201.286856179,333.975911465,109.810091296
2,-199.878152736,333.688302947,108.530954244
2,-198.109624326,333.299186757,107.478303518
2,-196.342609338,333.396642807,107.027123275
2,-194.26123612,333.003669698,106.003879935
2,-192.009951455,332.687129165,105.23529864
2,-189.693945384,332.364635261,104.239750776
2,-187.15006169,331.791332986,102.851522415
2,-184.460045834,331.262731292,101.480215204
2,-181.640367164,330.525711483,99.6843323927
2,-178.470069669,329.747206504,98.2447733733
2,-175.270398475,328.878365104,96.304346769
2,-172.122400689,328.371617336,94.3856013846
2,-168.598278531,327.636202957,92.7336285417
2,-164.964910614,326.889705041,91.0123689102
2,-161.146961821,326.165551316,89.7750646343
2,-157.431518859,325.614752895,88.2031805952
2,-153.614829399,325.136124029,86.8236975907
2,-149.72177529,324.549504048,85.3038563394
2,-145.862983372,324.06423591,83.591919787
2,-142.091244329,323.893379068,81.9407581905
2,-138.225357535,323.843103429,80.7134164971
2,-134.330633148,323.456939488,78.9119892998
2,-130.377683324,323.261147925,77.3152098162
2,-126.267383977,322.860839187,75.9519514682
2,-122.149101592,322.520425516,74.682187223
2,-118.191002773,322.154616416,72.3992477733
2,-114.05883454,321.620815578,71.045694622
2,-110.068178451,321.178444689,69.5504512999
2,-106.171984306,320.958688282,68.58176298
2,-102.294454188,320.659682583,67.5889953908
2,-98.4828422275,320.410434937,66.7648209709
2,-94.8096256861,320.420666994,65.7439944083
2,-91.2164383404,320.410191777,64.8294439837
2,-87.6329138305,320.275661118,63.9012220835
2,-84.2064248964,320.371957775,63.3342684937
2,-80.7813101103,319.836672394,61.6429989819
2,-77.6010368623,319.729167697,60.6664977167
2,-74.5513438198,319.742413817,60.3227938072
2,-71.7323511828,319.925751231,60.0328865147
2,-69.0036829652,319.879302962,59.0007184891
2,-66.3896697361,319.512344838,58.2537596337
2,-64.0773559927,319.72551947,57.9541137276
2,-61.827780051,319.545887167,57.6940893812
2,-59.7980161423,319.63587147,57.5771815557
2,-57.9587187551,319.706315944,57.3655804779
2,-56.2792027546,319.780281547,57.3471048392
2,-54.8298074272,320.107182036,57.2990612579
2,-53.4877658368,320.191106447,57.1621412587
2,-52.3779546312,320.470194033,57.2235679478
2,-51.3859713223,320.666787504,57.2423697278
2,-50.5488088068,320.903069597,57.375631051
2,-49.8630454737,321.337429974,57.4297466656
2,-49.2510480238,321.478660228,57.4534052361
2,-48.7814542177,321.977548433,57.6252610733
2,-48.4015365018,322.251592953,57.7782974323
2,-48.0606699076,322.364110924,57.6772695132
2,-47.8750380848,322.727381213,57.7747125633
2,-47.7610115828,323.003577198,57.6894134519
2,-47.7126444775,323.093165493,57.710059468
2,-47.688352436,323.036599609,57.6017730868
2,-47.7997702061,323.452658706,57.7432875373
2,-47.9483132677,323.67720917,58.3666934785
2,-48.0368604754,323.423598455,58.0853991868
2,-48.1922662139,323.477620178,57.9970584857
2,-48.397176235,323.722444532,57.9675742962
3,-209.938525746,335.446090308,114.19536933
3,-209.998796224,335.5997924,114.152033097
3,-210.216201526,335.69737464,113.823686746
3,-209.980799254,335.403718504,113.616376431
3,-209.984686544,335.632945962,113.816203404
3,-210.00689463,335.680679973,113.694420019
3,-209.83076397,335.532576809,113.749749106
3,-209.822964879,335.659232085,113.910398171
3,-209.653009124,335.458477675,113.871994608
3,-209.417579946,335.20846435,113.967608112
3,-209.273432065,335.097406006,113.899453288
3,-209.162659092,335.026662338,113.800935436
3,-209.41485834,335.494595316,113.837817184
3,-209.156407517,335.340685896,113.896108315
3,-209.177854456,335.532638738,113.960366589
3,-209.214594265,335.985912603,114.399778338
3,-209.03735409,335.756417763,114.021119533
3,-209.215999838,336.278782447,114.220677797
3,-209.079213783,336.368732733,114.301526508
3,-209.172475091,336.465327695,113.838038902
3,-208.855851006,336.475525843,114.105587077
3,-208.518593237,336.563245086,114.29148553
3,-208.464453041,336.592656447,113.773726165
3,-208.496649766,336.691420355,112.873443761
3,-208.071477169,336.736969919,112.786127849
3,-207.597757412,336.82070606,112.813320302
3,-206.897818858,336.514893822,112.415117022
3,-206.542173818,336.876930321,112.126588034
3,-206.006219625,336.91986022,111.536553171
3,-205.218531545,337.078009291,111.566773835
3,-204.322001248,337.446772443,111.623280399
3,-203.433391917,337.665122485,111.280366899
3,-202.463296774,338.213437769,111.380473977
3,-201.296847619,338.24855707,110.580445522
3,-199.714735468,338.206830493,110.151155585
3,-198.186023053,338.468165836,109.621353061
3,-196.113742415,338.088612024,108.773868564
3,-194.215008805,338.102870445,107.837825896
3,-192.096103908,337.785566431,106.319484983
3,-189.168273332,336.762830484,105.275635546
3,-186.710866127,336.346272038,103.5178771
3,-183.888420605,335.811414473,102.368607494
3,-180.747774921,335.048555881,101.268750227
3,-177.921521967,334.51562931,99.5659326277
3,-174.97879012,334.284372191,98.421040107
3,-171.855736205,333.860690008,97.0644272893
3,-168.584078365,333.393737398,95.8979193371
3,-165.153042225,332.540009725,94.1591543156
3,-161.641682999,331.892228729,92.7269139929
3,-158.166882509,331.332210519,91.009639789
3,-154.537255654,330.655135986,89.7672527644
3,-150.852746139,330.079435398,88.5747507345
3,-147.155098448,329.321557179,86.8759397633
3,-143.519909684,328.884674312,85.4993635606
3,-140.010975421,328.58190539,83.6324413882
3,-136.160504005,327.908369977,82.518121256
3,-132.517529814,327.721503118,81.5358041036
3,-128.985187572,327.31095334,79.632536568
3,-125.380095576,327.013269836,78.4277770838
3,-121.715546978,326.435859924,76.9953975478
3,-118.155959036,325.793406591,75.1721595894
3,-114.630922876,325.378889679,73.5303343814
3,-111.201955976,325.015733155,72.3923847419
3,-107.786005934,324.206759299,70.4572021397
3,-104.530629078,323.678815349,69.5270707776
3,-101.54535931,323.287657026,68.221031551
3,-98.627546336,322.629705501,66.6333507035
3,-95.8821297918,322.075778889,65.644062881
3,-93.3955423955,321.811119299,65.1021868345
3,-91.1145522578,321.920926442,64.8343800861
3,-88.8471041018,321.443622705,64.0270885739
3,-86.8287428703,321.45518257,63.5709636104
3,-84.8138889002,320.895408413,62.4904661094
3,-83.0507398664,320.998313753,62.380321183
3,-81.2839069245,320.715080467,61.7247618338
3,-79.5213809542,320.08674625,60.6108190053
3,-77.8361431888,319.742636467,60.4865805176
3,-76.3246008718,319.754284819,60.3622002091
3,-74.8323735224,319.676576056,60.4166250499
3,-73.4652034448,319.833045928,60.5404704717
3,-72.1680488113,319.924585109,60.411769314
3,-70.9579342905,320.142705691,60.1899349271
3,-69.7004044579,319.948363907,59.2030987858
3,-68.5060785939,319.869919563,58.5295015232
3,-67.3668166925,320.053584471,58.6917024771
3,-66.2438909819,319.847425688,58.0708432956
3,-65.1660113931,319.641048104,57.615736087
3,-64.1001350542,319.28393833,57.5310639226
3,-63.1498698617,319.126816454,57.4342412965
3,-62.2505603215,319.063548564,57.2387967969
3,-61.4202678957,318.967724079,57.1977239281
3,-60.686997498,319.084482864,57.2644120167
3,-59.9969223555,319.087845492,57.2059134773
3,-59.3750147124,319.071682249,57.1388273383
3,-58.8223732217,319.111204305,56.9890972315
3,-58.4059028121,319.316633724,57.0071115981
3,-57.9471727185,319.020280581,56.3321571711
3,-57.607377027,318.976267594,56.1392142625
3,-57.3385445546,319.194595098,56.5046321019
3,-57.1427381147,319.468117633,56.7138578594
3,-56.9986128431,319.682075977,56.9805056051
3,-56.9204688549,319.739745071,56.3561047596
3,-56.9497702978,320.188759915,56.6632697281
3,-56.9526915438,320.100751898,56.7953979683
3,-57.0497487369,320.481761615,57.0250021135
3,-57.1093458551,320.515064395,57.1162798205
3,-57.2303218852,320.941060596,57.0519842479
3,-57.2778599247,320.888213902,57.1004107549
3,-57.3420922321,320.956425013,57.1049232265
3,-57.3990758471,321.077211271,57.1044207344
4,-208.955755334,333.779793169,113.345675424
4,-208.815078405,333.901520234,113.411474333
4,-208.905660584,334.305996369,113.404917228
4,-209.089405019,334.752254505,113.459687098
4,-208.77775207,334.64094001,113.490253875
4,-208.554315185,334.407731444,113.291709129
4,-208.760350675,334.752932482,113.046317002
4,-208.493658598,334.88611369,113.420765633
4,-208.252351967,334.733489789,113.182006286
4,-208.081227528,334.892723219,113.430811
4,-208.069430746,334.637852562,112.555722272
4,-207.769192318,334.633419224,112.876350237
4,-207.715179618,334.540159168,112.567293114
4,-207.59175496,334.328306711,112.250546947
4,-207.525100721,334.274485836,112.178343326
4,-207.375918846,334.252740926,112.22648968
4,-207.21576739,334.397282216,112.637319
4,-207.18446183,334.527194851,112.695789758
4,-207.290500264,334.78746013,112.608361018
4,-207.274598443,334.994855222,112.781248258
4,-207.086041016,334.759946089,112.409259155
4,-207.105165252,335.14576101,112.631436161
4,-207.163736289,335.29743345,112.307316218
4,-206.836457935,335.287920519,112.460985598
4,-206.652690124,335.577969376,112.655559828
4,-206.538281287,335.690008884,112.355728267
4,-206.239535431,335.668064224,111.992264306
4,-205.853555942,335.610819405,111.687276204
4,-205.436297944,335.729385647,111.630757637
4,-204.933888177,335.910162093,111.63394538
4,-204.599047371,336.242737057,111.388757507
4,-204.014116566,336.514897121,111.481166123
4,-203.550928679,336.972198995,111.534717858
4,-202.767306307,336.557152267,110.606861969
4,-201.982550322,336.485318219,110.002339286
4,-200.97435359,336.308899656,109.602021447
4,-200.064602994,336.449594942,109.265924062
4,-199.065852224,336.550230083,109.041873236
4,-197.805362877,336.294933467,108.638839201
4,-196.62570517,336.08274553,107.986883633
4,-195.2345249,335.774953942,107.524474686
4,-194.23829237,335.841451559,106.652370992
4,-192.872090794,335.598596598,106.06499359
4,-191.391889622,335.260240475,105.45176055
4,-189.704393003,334.813855701,104.884328428
4,-188.261783624,334.688256713,104.222837968
4,-186.532957286,333.983202187,102.818142718
4,-184.839064476,333.624114286,101.979469608
4,-183.181411282,333.548757771,101.381931622
4,-181.46531151,333.480753555,100.786803657
4,-179.764147521,333.492232426,100.208284592
4,-177.786151155,333.339883719,99.6785713897
4,-175.854938341,333.133884164,98.7897688284
4,-173.934952892,333.035638508,98.0674713321
4,-172.02356787,332.856333213,97.0564134419
4,-170.002135347,332.680137233,96.4326190853
4,-168.060760548,332.508816079,95.4328194623
4,-165.92169336,331.942043292,94.2489051912
4,-163.850562293,331.7875686,93.5474152701
4,-161.484233842,331.126668802,92.5943147059
4,-159.064050593,330.564327737,91.6851631211
4,-156.805497989,330.34422294,90.5973074653
4,-154.396916628,330.138924527,89.5594375963
4,-151.935930577,329.807595017,88.2359736313
4,-149.314932388,329.302355936,86.5621962805
4,-146.58262732,328.748136194,85.1585943766
4,-143.806255941,327.992360448,83.3412378834
4,-141.128800047,327.701571885,81.8455059821
4,-138.224236462,326.788827124,79.902384238
4,-135.400047662,326.242773981,78.5228934992
4,-132.512111088,325.025827312,75.3127965825
4,-129.629208584,324.660032136,74.7805410518
4,-126.784538905,324.093035953,73.1290580925
4,-123.856091437,323.466203612,71.8632157548
4,-120.765092797,322.522396472,70.6119016661
4,-117.766944197,321.748884211,69.0852443453
4,-115.001342853,321.549540213,67.9013805814
4,-112.193137858,321.099128478,66.4842717957
4,-109.452119053,320.874306224,65.5221819435
4,-106.612261607,320.269452507,64.5910923305
4,-103.974436976,320.082234061,63.9263213968
4,-101.309401969,319.55905053,61.9791248868
4,-98.8086006034,319.460679708,60.7188806902
4,-96.3445363684,319.439984156,60.5557255271
4,-94.0434482737,319.658734765,60.1259324357
4,-91.7336833779,319.751683306,59.8011487427
4,-89.6156284735,320.160793932,59.6039333684
4,-87.5756383564,320.677147399,59.5821577597
4,-85.6129320634,321.101118573,58.952175677
4,-83.7448436329,321.443824971,58.5679908032
4,-81.9752499188,321.998111442,58.1466893294
4,-80.2014417757,322.154424491,57.9632039271
4,-78.5333869232,322.594423007,57.9232890648
4,-76.8311904264,322.580463188,57.1800670324
4,-75.2668483709,322.870311856,57.3753775086
4,-73.8456383149,323.314142323,57.510669352
4,-72.5805828702,324.044771091,57.5739519195
4,-71.3748493067,324.626783943,57.7134397533
4,-70.1277859612,325.029548389,57.5056870836
4,-68.9701725434,325.216038387,57.4841933874
4,-67.9222318891,325.578950184,57.4961500397
4,-66.9586456112,325.993977868,57.2087069578
4,-66.0539296224,326.340188029,57.4185030196
4,-65.2230005016,326.633216314,57.4682721658
4,-64.4222413023,326.618213671,57.6811248259
4,-63.8036844503,327.027897547,57.9852996349
4,-63.1377242227,327.112233337,57.9465870319
4,-62.535556535,327.168768738,57.4858828406
5,-216.983299492,332.694594651,115.242779428
5,-216.954789562,333.002300545,115.604469898
5,-217.013474144,333.256591256,115.72881464
5,-216.94510795,332.9100997,115.03009557
5,-216.668670677,332.750531458,115.10068952
5,-216.417276262,332.529516169,114.846360373
5,-216.455581328,332.742688467,114.780216866
5,-216.279022874,332.401807459,114.320190186
5,-216.116497112,332.611528232,114.629546913
5,-216.028647739,332.797873487,114.831072363
5,-215.797000032,332.596674525,114.583384918
5,-215.849948587,332.690402607,114.151712066
5,-215.643946536,332.866713312,114.369407537
5,-215.626630073,333.073399573,114.331186503
5,-215.053083207,332.648140755,114.353217959
5,-214.97025739,332.785119214,114.104351491
5,-214.877595513,333.119814671,114.360942968
5,-214.452018221,332.701203251,113.965040966
5,-213.956106285,332.234466531,113.612913452
5,-213.934191797,332.468043747,113.597690652
5,-213.599678962,332.257050201,113.293358263
5,-213.74612638,332.864030265,113.461728594
5,-213.406358274,332.662669576,113.252660444
5,-213.270771708,332.711562929,113.153582972
5,-213.294533941,333.004211115,113.13125055
5,-213.002534698,333.180837768,113.560375523
5,-213.007144209,333.438246032,113.431474851
5,-212.768763361,333.459184458,113.464260141
5,-212.296899806,333.117161331,113.317022619
5,-211.969994658,333.03060008,113.236842157
5,-212.152217672,333.619830658,113.150306908
5,-211.45954013,332.902788777,112.80705737
5,-211.26324583,333.028576827,112.671851228
5,-210.829111551,332.869680585,112.337587354
5,-210.522376132,333.066624193,112.209512837
5,-209.877226467,333.02594646,112.431506576
5,-209.26188421,332.749635406,111.907413224
5,-208.991562542,333.068519946,111.375039642
5,-208.0417184,332.914759084,111.52866783
5,-207.330986531,332.788619748,110.971703651
5,-206.713538835,333.360373811,111.049533428
5,-206.071693829,333.826638082,110.871390597
5,-205.124823137,334.055014641,110.71066681
5,-203.973350636,333.925103513,110.263465865
5,-203.021453799,334.391900881,110.060986111
5,-201.948548004,334.199969198,108.740669965
5,-200.270727688,333.64840583,108.091704234
5,-199.048187052,334.121380334,107.917319272
5,-197.606340419,334.136312533,107.200955728
5,-195.990729856,334.233802329,106.729338948
5,-194.1648106,333.862838427,105.888205828
5,-192.127546357,333.416072829,105.136115895
5,-188.804270313,332.957339277,103.750275402
5,-185.943822513,332.780027354,102.375164972
5,-183.356702683,332.676122967,100.939645942
5,-180.618074205,332.304156507,99.7083702608
5,-177.822124724,331.640100502,98.1153479271
5,-175.313348763,331.684420854,97.0260789046
5,-172.359532885,330.880806001,95.7740425804
5,-169.768282265,330.686305951,94.5635953129
5,-167.068484721,330.762550955,94.1776016943
5,-164.345824246,330.573281391,93.2164078788
5,-161.53893291,330.180040382,92.289438847
5,-158.858891477,329.913144533,91.1181839226
5,-156.178102131,329.927908989,90.1613326151
5,-153.384266261,329.817007676,89.2747310317
5,-150.683883391,329.964329276,88.3891562425
5,-147.744663875,329.431760355,86.7823230886
5,-144.755568547,329.029388834,85.4899300617
